imu_ax, imu_ay, odom_vx, odom_w, enc_x, enc_y, enc_th, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, kf_th, stamp, 
-0.04122045251636916, 0.004347432276844776, 0.29992597068536064, 0.0406915524963048, -1.0847917594764702, 1.4847301874696501, -1.1848651375844554, -0.050230946080805944, 0.012471270268155112, 0.296700965755677, 0.04203313001153078, -1.2549637562415794, 1.6383039866022064, -1.2356672375186408, 155983000000, 
-0.039709797382717404, 0.06389751275596083, 0.2999260471370711, 0.03863915182784544, -1.0732188570123289, 1.4564114310585035, -1.1808448414141732, -0.04576572561302477, 0.01257355951764406, 0.29734604132125503, 0.042285948929313255, -1.2455958653622252, 1.611404103556354, -1.2316601093008785, 156078000000, 
-0.07252836751693584, 0.0921682345924464, 0.29992716114229545, 0.036042620491783105, -1.0615352976907109, 1.428137531513696, -1.1771011132730647, -0.05578502787337871, 0.012517438017181979, 0.2974287223268299, 0.04208550512289522, -1.235596156009756, 1.583053369112797, -1.2274443003630908, 156178000000, 
-0.0816929310001501, 0.09545877153705658, 0.2999422134891369, 0.03369335912971833, -1.0497475128069333, 1.3999063281051949, -1.1735035549948174, -0.06545412002007454, 0.012106588717857273, 0.2972350796447717, 0.04073068606951093, -1.2259701622951533, 1.5561207109458715, -1.2235263356150061, 156273000000, 
-0.03217965054800652, 0.03767435735380161, 0.29994377023448654, 0.03232410386675573, -1.0378603588790338, 1.3717163496458102, -1.170050442087443, -0.05212470742342814, 0.010924655822136779, 0.2971000700741469, 0.036770963464970996, -1.2162629430891398, 1.5292877569127146, -1.219887544361959, 156368000000, 
-0.06821098915338926, -0.05636602952393471, 0.299247321548453, 0.38585535494187817, -1.0298707722622178, 1.3529616033629295, -1.162295692738841, -0.05808221685793659, 0.07271224283927613, 0.2954673475829037, 0.24609231251474975, -1.2057723846893675, 1.5012593991852634, -1.2036951155409508, 156468000000, 
-0.07545146945580242, -0.002139800724036833, 0.29962886159690066, 0.18855874387628851, -1.0172747273730085, 1.3251288672025388, -1.136335995173499, -0.06454023212748451, 0.06092253706659599, 0.29325387083261373, 0.20774674480382202, -1.195116413811536, 1.4734286739496183, -1.1814040147822749, 156568000000, 
-0.058368437625547234, 0.08159704434786609, 0.2996176910113236, 0.1899903482895301, -1.0040459796647327, 1.2975898939930965, -1.1109047880866043, -0.061529305783781296, 0.05849737137874236, 0.29570005848399245, 0.19782671562071769, -1.1843664090314698, 1.4471896824965726, -1.162255297723406, 156663000000, 
-0.022880868130168198, 0.15602998114854705, 0.29957912365498995, 0.22654670093527815, -0.9901656291677529, 1.2703707348521405, -1.0866714263978787, -0.045890098119076204, 0.06568591366024566, 0.2990547564960849, 0.21964510589921216, -1.173009056124014, 1.4210006609611594, -1.1421968530027575, 156758000000, 
-0.01453758765853216, 0.21855101587090078, 0.2995271128867826, 0.23011527257774536, -0.9756328325339851, 1.2434930104645627, -1.0630454777612486, -0.033108865394557895, 0.07057098140925389, 0.3029918299430161, 0.23291380966452535, -1.160386863828323, 1.3934010642325612, -1.1194428906825715, 156858000000, 
-0.007120900368288309, 0.1935348786150058, 0.29954627950387536, 0.21627104345230255, -0.9604740294716874, 1.2169613946118663, -1.0403081157588552, -0.022709064747847812, 0.0695441594287915, 0.3044365856078878, 0.22843561751925537, -1.1477391219371194, 1.3672938444315768, -1.0975808343650493, 156953000000, 
-0.05655802390654532, -0.06627280644670411, 0.2995629970670578, 0.20573004326825373, -0.9447265784919818, 1.1907729918488967, -1.0184313433407879, -0.03630766656189731, 0.061633394425186616, 0.29567097208272214, 0.20845263906374606, -1.1340238944426686, 1.3404647502595288, -1.075931658203236, 157053000000, 
-0.041289507782680035, 0.20649047616034555, 0.29964244919962557, 0.1952257637020078, -0.928421615139955, 1.1649258004841332, -0.9975145267777945, -0.03753655193884605, 0.062336484312550774, 0.3013607671534337, 0.20685003194464596, -1.1197194633262582, 1.313938257464611, -1.0551902100658808, 157153000000, 
-0.04978016589943594, 0.2446002298661788, 0.29960272501756324, 0.18295142039773726, -0.9115924796720656, 1.1394142066676025, -0.9777163724782999, -0.04178250771809444, 0.06112496982592246, 0.3046730122335242, 0.20062482521120611, -1.1054036902012025, 1.2886522053556366, -1.0359105556760702, 157248000000, 
-0.02688628045078523, 0.2246825582407313, 0.29961037033831805, 0.18062097771589303, -0.90009998369706, 1.1225883177750167, -0.96499051587007, -0.035658514085499, 0.05983777856174102, 0.3052556285558736, 0.1960251440565604, -1.0897466140073087, 1.2622124811146507, -1.016127154839678, 157348000000, 
-0.07115967934497705, -0.06347918926626053, 0.29964006945156535, 0.16991315971514448, -0.8824761332414652, 1.097614261923658, -0.9471104655947462, -0.04979687472811088, 0.051752096303573074, 0.2965397932877717, 0.17451990415785845, -1.0738113452709213, 1.2364477174567414, -0.9978235654668199, 157448000000, 
-0.031562514775231726, 0.19409690259489737, 0.2996595583037429, 0.15938085507992517, -0.8644205673327835, 1.072947846802503, -0.9303336026812524, -0.04205160234093094, 0.051618716444966184, 0.3006609109523424, 0.17168416167390727, -1.05746068907991, 1.2110898659000515, -0.9805491306089388, 157548000000, 
-0.06808934419038802, 0.2170150272622217, 0.2996849276025698, 0.14980980013060716, -0.8459650371564009, 1.0485767606698266, -0.9145963021444532, -0.05167183732522321, 0.050207947493031944, 0.3026073676608085, 0.1659177959913714, -1.0405011274289406, 1.185751564450108, -0.9637354744703988, 157648000000, 
-0.052249719943275943, -0.0475519844137891, 0.2997463488708733, 0.13947511282861433, -0.827138216483417, 1.024489042406832, -0.899834080214538, -0.051964575026979286, 0.04311736625564127, 0.2965612729260804, 0.14539108842572482, -1.023280371498849, 1.1609179309633668, -0.9483913159686939, 157748000000, 
-0.0658441014066555, 0.1496929685920988, 0.29972860282411384, 0.12784151139747457, -0.8079709817480623, 1.0006678756382559, -0.8865122576397789, -0.05681226708661351, 0.041701218214312205, 0.2989405213689952, 0.13949670664700084, -1.0065980117207625, 1.1376488281597958, -0.9349306847636776, 157843000000, 
-0.05919200805115047, 0.21922745614071784, 0.2997574212434958, 0.11624799119804195, -0.7884936056815853, 0.9770978347682548, -0.8738937506089729, -0.0571745059797638, 0.0401852360695215, 0.3012331478640205, 0.13340243713039673, -0.989289848954986, 1.1141825491249657, -0.9218999415191853, 157939000000, 
-0.04067459994064664, 0.07111573431431023, 0.29976542777498216, 0.11367270333675977, -0.7753479377102281, 0.9615178098677355, -0.8657786151693487, -0.05052005231692075, 0.03673492411046079, 0.2990688003412508, 0.12283101436373374, -0.9709822266285303, 1.0900248150291956, -0.9091951434043035, 158039000000, 
-0.06425227884262612, -0.017824119736185938, 0.299806900051989, 0.10764927026266644, -0.7554034874837504, 0.9383382270927988, -0.8545083886956546, -0.0556530071292534, 0.03294911258201453, 0.2964965509454349, 0.11112814795635935, -0.9525087522271365, 1.0662766856710029, -0.8976214005961981, 158139000000, 
-0.04943834504725014, -0.007018566930258272, 0.2997958378534166, 0.10194874719459693, -0.7352052354078934, 0.9153777488333001, -0.8439057620605868, -0.05292663543943794, 0.03071380141881274, 0.29606678617323123, 0.10373943600969084, -0.9357208297089601, 1.0452093901530308, -0.8880421616174056, 158229000000, 
-0.06554927751341495, 0.0835764752868557, 0.29982665237147943, 0.09607211324432398, -0.7147695956515244, 0.8926268194658095, -0.8338626749068608, -0.05737944032937013, 0.030150820371309648, 0.29721545747158545, 0.10144432132770935, -0.9177407925132438, 1.0230917053328723, -0.878321234559815, 158324000000, 
-0.0869511797214649, -0.020734549732643326, 0.2998226149291453, 0.08935712777825167, -0.69411272497668, 0.8700745556070164, -0.8246010367091126, -0.0685594737569592, 0.02714296559060823, 0.29569248825324307, 0.09179457263507448, -0.8995444662196648, 1.00113623421706, -0.8692422661379025, 158419000000, 
-0.05424062659124036, 0.066969359710337, 0.299831569103745, 0.08346801260521855, -0.6732505105178935, 0.8477113486200212, -0.815690717212954, -0.06244975967780159, 0.026235766960820982, 0.2964120054131021, 0.08851114827234087, -0.8801883613473692, 0.9782199924390217, -0.8602609095942112, 158519000000, 
-0.05728426175009588, -0.02909411851952911, 0.299855210344097, 0.08076041272144681, -0.6521937675562599, 0.8255305022447392, -0.8071066260984101, -0.0600767948116766, 0.02403521249612995, 0.2956332329486593, 0.08130078021473314, -0.8616360514231423, 0.9566454578215388, -0.8522756204332532, 158614000000, 
-0.03395645186669893, 0.08817055790574757, 0.2998406890049875, 0.08108326024378379, -0.6380518435595457, 0.8108423558138589, -0.8015174729815789, -0.049392397172240685, 0.024962942620253087, 0.2970273403131375, 0.08404257531961942, -0.841516345574242, 0.9336395263031044, -0.8438183642656452, 158716000000, 
-0.06690712057352466, 0.0994787663501147, 0.2998570211925953, 0.07889149889665062, -0.6166879087409742, 0.7889558556088412, -0.7934047373871265, -0.05578303896872578, 0.02509339686595487, 0.29777837128415807, 0.0842687021147323, -0.822530102162916, 0.9122913624487159, -0.8358226470665817, 158811000000, 
-0.046191930077781745, 0.09890187463502728, 0.2998506490301489, 0.07745066935402731, -0.5951487417656268, 0.7672412472127781, -0.7854728826382227, -0.05166120499628226, 0.02488163976069939, 0.2981306944031941, 0.08345883274618238, -0.8033519710134484, 0.8910713592608798, -0.8278656458808215, 158906000000, 
-0.04127988620876515, 0.13593853011574372, 0.2998621235204167, 0.07676152049776166, -0.5734390166283152, 0.7456969261619057, -0.7776588031652795, -0.04720562909467239, 0.025222984588744866, 0.2988017636218263, 0.08441377414581774, -0.78296142320687, 0.8688704955564123, -0.819464055570857, 159006000000, 
-0.053963308128871616, 0.10983906311368058, 0.29985179124762174, 0.07655871706819481, -0.5515619552260737, 0.7243225964594524, -0.7698868945821455, -0.04950084752195813, 0.024942357002499454, 0.2987904632454546, 0.08347775471672084, -0.7633990662383711, 0.8479240579886007, -0.8115007958301318, 159101000000, 
-0.05466726416403732, 0.2585528222249536, 0.29941612353078595, 0.521371849567574, -0.5294066429657838, 0.703317961286421, -0.7329529361212217, -0.05109176690837175, 0.10776691698381571, 0.298997517833783, 0.3604274636277245, -0.7422394935705422, 0.8260553683261921, -0.7863576236042704, 159202000000, 
-0.04190734053992864, 0.14949794995249707, 0.29915078620023705, 0.44843175877758346, -0.506473364041651, 0.6831320672970198, -0.7075297637579453, -0.04719818151080088, 0.1242284111280385, 0.2987322856909169, 0.4158519754258209, -0.7219646099782024, 0.8058205884989935, -0.7488617730645075, 159297000000, 
-0.061124235180360115, 0.2688632087371686, 0.2994123713412457, 0.3289703438728367, -0.4829362654732292, 0.663668686413622, -0.6767924371351072, -0.051608943520347714, 0.11350666036966985, 0.3072875270657342, 0.36938258266951646, -0.6995075261206629, 0.7848577332841281, -0.7100768232587006, 159397000000, 
-0.03910287351446098, 0.12198959462258381, 0.2993707279141928, 0.2938469640158811, -0.45881315611948875, 0.644940993380811, -0.6446956061725793, -0.04679012993899371, 0.09789691239664117, 0.3021894393136336, 0.3239587479264516, -0.6773915779856734, 0.7657818320068198, -0.6776492541401316, 159492000000, 
0.004680981984429351, 0.2947893227655657, 0.29935079158751865, 0.2987245072240314, -0.4424132491959982, 0.6328756282991108, -0.6234210894553442, -0.025987745691149856, 0.09815326541123925, 0.3091187386716205, 0.31752609315447655, -0.6533936672259589, 0.7464498236826931, -0.6456508702994119, 159592000000, 
-0.07837802217450916, 0.090884929011864, 0.29948976189700016, 0.27962283972320257, -0.41735913616025816, 0.6154058748403922, -0.5938604127994772, -0.046643312102224825, 0.08878981843915551, 0.3017252388664589, 0.2942737530765636, -0.6288526611181803, 0.7279270861147447, -0.6153017522099011, 159692000000, 
-0.024642367272306377, 0.25957420514425417, 0.29953530493227887, 0.2575833659398829, -0.39181374330651597, 0.5986549354832115, -0.566464258454681, -0.03742800654559139, 0.08583595601554932, 0.3068790838439177, 0.27970611401853146, -0.60502553818948, 0.7110554705206706, -0.5882113252037071, 159787000000, 
-0.06714849452817712, -0.08044486158115507, 0.2994651476052457, 0.24034517516038598, -0.3658327177251172, 0.5825789510818581, -0.5412132248122652, -0.04963257181460973, 0.07296647480338876, 0.2939595980169136, 0.24821939918148367, -0.5798939228951504, 0.6942579234549027, -0.5621235137095189, 159887000000, 
-0.03820958292272351, 0.26524949768574496, 0.29960407025009633, 0.21663139816288307, -0.33946619843231113, 0.5671328325542637, -0.5185786187598656, -0.04419562499816073, 0.07200953988360304, 0.3032433441745846, 0.23746453555183517, -0.5555995476086643, 0.6789265549214101, -0.5391856307304375, 159982000000, 
-0.07914868841934296, 0.11363166788055107, 0.29955905473033756, 0.19324709100282006, -0.3127627568620289, 0.5522715095318688, -0.4973197705422404, -0.05759398257621103, 0.06391673205836174, 0.30075561107258175, 0.21252049739127438, -0.5294241611435945, 0.6632273186086873, -0.5169388266622641, 160082000000, 
-0.03763359532562821, 0.13201976682939603, 0.2995998933532813, 0.1785439800876521, -0.28575904485294185, 0.5379577099050662, -0.4775314113582736, -0.0494510671131009, 0.05859444692219906, 0.3005370289065628, 0.1949658154783187, -0.5030197015217365, 0.6481908360892012, -0.4967527586986703, 160182000000, 
-0.05850644894060491, 0.23403590193091686, 0.2996993455159829, 0.16584065726933342, -0.25848521200736163, 0.5241596583047446, -0.45918423381299905, -0.052397244755209904, 0.05621822254987039, 0.30350355672095736, 0.1852308525054871, -0.47724451364679166, 0.634198553663913, -0.4786180680462049, 160278000000, 
-0.05379717836196384, 0.23598352743753756, 0.2997035554429612, 0.1662274816392671, -0.24016724663023806, 0.5152307061323586, -0.44751988062553255, -0.052485912029596245, 0.05537499474381474, 0.30433555660028877, 0.18195374658947164, -0.44998120481250287, 0.6200439234493546, -0.4602963457934643, 160378000000, 
-0.04125398549030153, -0.05071870432732217, 0.2996721449280399, 0.15498920801184085, -0.21250315285674887, 0.5022227270852051, -0.4312168924444377, -0.04831225202288194, 0.04772356554969305, 0.2969331859641133, 0.16072156230951168, -0.42422001249799646, 0.6072481799024522, -0.44425497973957095, 160473000000, 
-0.06256455535071843, 0.08009000242013034, 0.29974080672544223, 0.1451557262022354, -0.1846349719766305, 0.4896525483797082, -0.4159665217120572, -0.05342671046039561, 0.04543696120529674, 0.2975530248599936, 0.15270206453682, -0.39709257897109873, 0.5943214529369565, -0.4286675685993486, 160573000000, 
-0.05450524455839797, -0.05848278178422064, 0.2997093230004532, 0.1370901011100136, -0.15658243223676183, 0.47749570326003565, -0.40162755997804916, -0.05369147690817112, 0.04081081238146776, 0.29461974822559006, 0.138520288022984, -0.3712667607188352, 0.5825009117317018, -0.41499347338691733, 160668000000, 
-0.06459556629489807, -0.04223162778476783, 0.29973181731540727, 0.1263011660775818, -0.1377861443744053, 0.46960973139600853, -0.39276822402515227, -0.05759377596410276, 0.037448950100223255, 0.2940361289062722, 0.12736173013677715, -0.34539730143210323, 0.5710875094061427, -0.402484915903697, 160763000000, 
-0.07297856039190595, 0.11019278766474269, 0.29974726630694065, 0.11999801090628702, -0.1094646110059734, 0.458086522580874, -0.3799308642067874, -0.06296763470086578, 0.03742601480572921, 0.2967723863955445, 0.12611016564003039, -0.3192365288672534, 0.559943695187747, -0.3904620410797896, 160858000000, 
-0.06612681374270116, 0.027501040707369293, 0.2997654029257856, 0.11561219375762088, -0.08100048478756476, 0.44691611565073486, -0.36781985830887204, -0.06383016649860983, 0.035337530464914106, 0.2962741348409157, 0.11927308633907101, -0.2939863452004686, 0.54954095400598, -0.37937340356839433, 160949000000, 
-0.05372332096309285, 0.18126219926405077, 0.2997763174472977, 0.11112251865552271, -0.052404890717701214, 0.4360830227570309, -0.3563103583340898, -0.0593292438290077, 0.03614602009367807, 0.2990558570450698, 0.12086711977766285, -0.2687945922678418, 0.539495777305921, -0.36855370038134594, 161039000000, 
-0.04222576740558273, 0.09435698553571477, 0.2997878067422483, 0.10591126629707885, -0.02368818234838667, 0.4255716638162203, -0.3454534282651799, -0.0523213272593699, 0.03417273120799954, 0.29867349469510707, 0.11441501109056855, -0.24175606253096082, 0.529045499134915, -0.3573215815286753, 161135000000, 
-0.07317982675805462, 0.15435565044398966, 0.2997952478029432, 0.10073571281656103, 0.005140416301060215, 0.41537009885429993, -0.334866882066784, -0.059997350382694735, 0.03339645437938736, 0.2994025230439248, 0.11154366382706744, -0.21483482493925304, 0.5189882002132146, -0.3466198866669755, 161230000000, 
-0.05853507239194854, 0.06843283221058505, 0.2998172487326575, 0.1003146390710241, 0.024418171253755, 0.40873664904914825, -0.32791445647746464, -0.05911245078412281, 0.03169731524884896, 0.2981547036023937, 0.10631163911175165, -0.18784411851157834, 0.5092318260976062, -0.3363267494831532, 161325000000, 
-0.033402681305392985, 0.15433627562234434, 0.2998054975065416, 0.09842970450336638, 0.05341902226192296, 0.3990332427221982, -0.3178015750575472, -0.04863201614175234, 0.03204006675774101, 0.29925318163060555, 0.10706675392106899, -0.15934776748318633, 0.49926843056487397, -0.32565269797785734, 161425000000, 
-0.04001984925074494, 0.07848801792776523, 0.29981006012997624, 0.09646764646086607, 0.0825160911773847, 0.3896208205666975, -0.3079017778499617, -0.04497714955604085, 0.03068175148093287, 0.29865433673329805, 0.10273331978544831, -0.1307664323807924, 0.4896110185673429, -0.31520904363373825, 161525000000, 
-0.07564337009294958, 0.06585313236922193, 0.29974113496788024, 0.14270934223494935, 0.11170391110716887, 0.3804971347770669, -0.29742430642908974, -0.056584899507402045, 0.03829605432252722, 0.297684192786258, 0.1286465833609929, -0.10211579513419917, 0.4802955111671732, -0.3033655451591569, 161625000000, 
-0.06690702729529868, -0.02266288280872784, 0.29976887736878566, 0.11873190688911789, 0.14100096451361133, 0.37175325188394265, -0.28356457981349453, -0.060340970960588894, 0.035440623222189, 0.29567131953965625, 0.11986493406722057, -0.07492118333684103, 0.471771126569423, -0.29166233594511126, 161720000000, 
-0.06546891025497154, 0.05992565728832378, 0.2997723095777043, 0.11623085581169458, 0.17041170756567814, 0.3633939882207778, -0.270470834175819, -0.06186106714008526, 0.03520135753569151, 0.2964458557207251, 0.11874464377351222, -0.047647873036142804, 0.46357874231533225, -0.28034279993668926, 161815000000, 
-0.08395023357487573, 0.001245290457547019, 0.2997592496238005, 0.12298518338282476, 0.19007736837990247, 0.3580280162354822, -0.26213025685251706, -0.07007471988132334, 0.035386966163094, 0.2953974576279315, 0.11979441680796633, -0.020280267426414773, 0.45569697333448783, -0.269003264789116, 161910000000, 
-0.07173320577279449, 0.05448064445458247, 0.299766463734027, 0.11832642449242829, 0.2097871748301111, 0.35282406103816777, -0.25415629825393105, -0.07020342279240857, 0.03543630994390994, 0.2959194039916183, 0.11974986927492477, 0.007175978721579487, 0.44812456891907865, -0.257628003593507, 162005000000, 
-0.060940060993657244, 0.1288146283914645, 0.2997757155115219, 0.11290558678510737, 0.2394275818772468, 0.3453080925069238, -0.24262895588778247, -0.06597588140203668, 0.035631280317527624, 0.2974910435009864, 0.11977261533055021, 0.03627064471013018, 0.4404554875747826, -0.2456547178552028, 162105000000, 
-0.056920953443748507, 0.1190183790780959, 0.29978689621043736, 0.10687254622574162, 0.26915127691302243, 0.3381235898308823, -0.23179173367389078, -0.06196305566419078, 0.03449980264872862, 0.298214964152439, 0.11568769778800674, 0.06406555923712345, 0.4334798175747797, -0.23451785397666833, 162200000000, 
-0.050288211250567164, 0.1188241228610367, 0.29980132821276045, 0.1004539921787514, 0.2989501020266692, 0.3312518635956942, -0.22160319384317043, -0.05712495278613601, 0.03298204923797934, 0.2991961374708082, 0.11023554487295917, 0.08460697252046913, 0.4285656504795961, -0.2266864125325517, 162270000000, 
-0.05353521326207162, 0.1642823058122201, 0.29982953075907687, 0.0860279280426134, 0.3288166445604807, 0.3246736391224174, -0.2121989143358719, -0.055344950905277, 0.030439676143702667, 0.2999679575824902, 0.1014764256456687, 0.1111442861555097, 0.42243573318665034, -0.21722632214336235, 162360000000, 
-0.03271457093198714, 0.04191155135557393, 0.2998490451262462, 0.07656194997097655, 0.3587421907596552, 0.3183590219801577, -0.20387673746802398, -0.04629159329656204, 0.0259095031455142, 0.29831696666202717, 0.08685226132266188, 0.14061983169408807, 0.4159162211931085, -0.20792276596382187, 162460000000, 
-0.07581454831668466, 0.13613074141742007, 0.2998626027339402, 0.06851378146792181, 0.388718516601915, 0.3122840678303957, -0.19619387161071125, -0.057382494170534204, 0.024110201368119925, 0.29879372369063156, 0.08069179322214752, 0.1686737716094523, 0.409988957676532, -0.20002935301553168, 162555000000, 
-0.08706197763754996, 0.07902934985152842, 0.29987277113225186, 0.06946754691227797, 0.40872774983166704, 0.3083571869535785, -0.19131140692408194, -0.0685366686424113, 0.02272908866961995, 0.29765401580442974, 0.07636076606657928, 0.19827794480460645, 0.4039801278914317, -0.1922202472349791, 162655000000, 
-0.035143200333817015, -0.027740354277654596, 0.29987722371737735, 0.06349285834242414, 0.4387763368471931, 0.3026420795844033, -0.18454135561307625, -0.05519443804841038, 0.01962815611256107, 0.2962717296710415, 0.06625051986686256, 0.22776116530031446, 0.3982305900487528, -0.18519578154321578, 162755000000, 
-0.06429980698773545, -0.05597162529560124, 0.29988661206925343, 0.05791811663536556, 0.46886249016441545, 0.29712181471759974, -0.1783423792518386, -0.058385956231907676, 0.01708249370117838, 0.29567980309656583, 0.05777362377233261, 0.255710847844604, 0.3929838622591721, -0.17940143379707638, 162850000000, 
-0.08130474572197742, 0.048826057971407585, 0.2998998777636902, 0.053632638476331006, 0.4989818740549305, 0.29177961681594095, -0.17268047426703045, -0.06679512674396354, 0.01678275376763354, 0.2961107975609411, 0.056677277241737746, 0.2852160511426053, 0.38762977089671635, -0.1736915646505184, 162950000000, 
-0.0784775566094205, -0.0011833991407775996, 0.2999087549955878, 0.04899954296324015, 0.5291307065726564, 0.2866015440592, -0.16746898315596873, -0.07085185212768345, 0.015136467318376876, 0.29566173559838504, 0.05119521904903393, 0.31477479558323135, 0.3824357602281595, -0.16835711646241713, 163050000000, 
-0.08000499874201171, 0.0814596155510149, 0.29991526774212296, 0.043646204677687116, 0.5593058403184105, 0.28157225407859143, -0.16289660639884768, -0.07383506804869958, 0.014678084582602445, 0.296044154943058, 0.04958072752838397, 0.3443873115880311, 0.37739909442118863, -0.1633371314682331, 163150000000, 
-0.0643995631164168, 0.024073125804281573, 0.29992842698184896, 0.039296001536940614, 0.5895036449632117, 0.2766773192542943, -0.15859555800329078, -0.06967634179389114, 0.012947802778803323, 0.2959909964570274, 0.043743907530251896, 0.37252615215985524, 0.37275427136993133, -0.1589719279901333, 163245000000, 
-0.06479428126962508, 0.06868211051047414, 0.2999359507894081, 0.03590854056729286, 0.6197221205626615, 0.27190757069695193, -0.1545969761346788, -0.06724747183227053, 0.012288928765009408, 0.2962413761813398, 0.04148282364677823, 0.40217230062872233, 0.36799769290808654, -0.1547345930672451, 163345000000, 
-0.050772319609658625, 0.06363045217359957, 0.2999394542016899, 0.03339521384533444, 0.6499591671582647, 0.26725374172935296, -0.1508956579384083, -0.06037472948092726, 0.011531097310087054, 0.2966369313301939, 0.03887276361166069, 0.4303445465111997, 0.36359981167006417, -0.15094776284375158, 163440000000, 
-0.07333897555165979, 0.0445706616847252, 0.29994128758128735, 0.033279489154154046, 0.6701265550574472, 0.2642113523187734, -0.14854849222431016, -0.06495958268794423, 0.010956681577941248, 0.2964550552232302, 0.03695899727427783, 0.4600423792536012, 0.3590795038762139, -0.14717623191283602, 163540000000, 
-0.035746662569794835, 0.02979786301898027, 0.2999449497875176, 0.03105790800049336, 0.7003907839654568, 0.25973263706558897, -0.14528842194865177, -0.053147283120685736, 0.010149103823418828, 0.2966157643201829, 0.03421633319685377, 0.4897132411925014, 0.35467743207050867, -0.14364704782792626, 163640000000, 
-0.04509004863120753, 0.059937863826669824, 0.29995268311318585, 0.02893497599833389, 0.7306695294302957, 0.2553494573764309, -0.14224119445180528, -0.04962347344668615, 0.009878731451432381, 0.2971305886015872, 0.03324710356454903, 0.5179121959210785, 0.3505969880345193, -0.14045414878541077, 163735000000, 
-0.08486062490030535, 0.002119101226836623, 0.29995052643110964, 0.027095316005179934, 0.7609614107404018, 0.25105551687133687, -0.13939400141670277, -0.06294354456675853, 0.008645839849626594, 0.2965613585844642, 0.029153629086724583, 0.547658189365518, 0.34638591169071675, -0.1373760283828492, 163835000000, 
-0.03900558876239084, 0.019707502209932202, 0.29995852005936685, 0.02479220640013103, 0.7912653318657554, 0.24684435728898532, -0.13681084121563136, -0.05325354569351927, 0.008013722098903832, 0.2968327364880696, 0.026997433617723367, 0.5743925387124476, 0.34268741077994497, -0.13487512701358614, 163925000000, 
-0.06534520167169566, 0.008222454160097516, 0.2999602189681131, 0.02256045537677243, 0.8215800951501429, 0.24270984092882197, -0.13436094611321217, -0.05755975306244306, 0.007209913629570564, 0.2966230533411047, 0.02430665300070069, 0.6041288863163345, 0.3386488014999663, -0.1323354855593118, 164025000000, 
-0.07227168772084641, 0.018629130869119503, 0.29996429050599566, 0.0211654893531634, 0.8519048528705154, 0.23864715955937083, -0.1320519546394286, -0.06287442411822554, 0.006792878512958662, 0.296505201324586, 0.022909812315644533, 0.6323974360821225, 0.3348837694826871, -0.13010840732374174, 164120000000, 
-0.04738453854365827, -0.006679179643116609, 0.2999668274897463, 0.020123875733289154, 0.882238827697966, 0.23465229352508993, -0.12987444473190024, -0.056383302003878276, 0.006105629676388662, 0.296297036304095, 0.02060644869266375, 0.663630300600728, 0.33079415103139576, -0.12784568641413493, 164225000000, 
-0.03928399279909783, 0.01947690674583508, 0.2999647813067671, 0.020326920617696635, 0.9024662917795068, 0.2320248805725097, -0.12847144211888964, -0.04932903986852253, 0.006243123205271826, 0.2967608562384084, 0.02103755624783713, 0.6921608940988421, 0.3271267679002177, -0.1258421338209447, 164321000000, 
-0.055714004499546055, -0.01191822517038869, 0.29996738664823025, 0.01948801594551959, 0.9328143143545149, 0.22813570834624888, -0.12645494700480722, -0.05143350196351056, 0.005719714867863918, 0.2967522011922379, 0.01927438059392406, 0.7219096632381722, 0.32336087778975486, -0.12384524407510897, 164421000000, 
-0.05102905056220071, 0.055440782386657686, 0.299773173198297, 0.12449665159107746, 0.9631677258526987, 0.22431205305475083, -0.12286143605059302, -0.050914908700481744, 0.025390551087834484, 0.29685967006224, 0.08553048341834735, 0.7501808507569132, 0.3199114033143253, -0.11811991593397644, 164516000000, 
-0.05086329632011336, 0.03608764787435463, 0.2998367691845892, 0.08940080829562537, 0.9935392654489447, 0.22077259376565753, -0.11077027199084352, -0.050511589990633834, 0.026237108799207813, 0.29691067796601606, 0.0883670098325358, 0.7799674483434502, 0.31637877586902696, -0.10939683726708752, 164616000000, 
-0.07109994791936691, 0.048710269969479844, 0.29981540391757316, 0.09984857593751527, 1.0239490260324793, 0.21756849217745627, -0.09914900253339305, -0.058139363556600106, 0.028613709386692963, 0.29693481956375106, 0.09636360406883734, 0.808322659755146, 0.3132710713464979, -0.10053386384885027, 164711000000, 
-0.05772905094907772, -0.024419847777595538, 0.29978907661253584, 0.11082827742219187, 1.0543936165763634, 0.21470737348876767, -0.08785332008054547, -0.057665824762651405, 0.030398674722152387, 0.29579250062376333, 0.10277026854314447, 0.8366413145735102, 0.31041974323642957, -0.09100798494039716, 164806000000, 
-0.08271766308179207, 0.033767225317775235, 0.2997906546100364, 0.10952435398001921, 1.0848688513534845, 0.21219092618912425, -0.07674029830621011, -0.06690290762347545, 0.03164917716519793, 0.29571248859355065, 0.10702685339982014, 0.8679848161745438, 0.30756122381497947, -0.07995633822010073, 164911000000, 
-0.08445487828003417, 0.038397156004249054, 0.29980220927240525, 0.10274527546797001, 1.1153706031735013, 0.21001122272293868, -0.06593736623484854, -0.07323493140698235, 0.030972865133584927, 0.2957684733207767, 0.10471996824351593, 0.8963986032499321, 0.30527897951552013, -0.06992762245319976, 165006000000, 
